flag, time, depth, spread, hs, tz, tp, psd, ta, Dmean, skew, kurt, date 
1,1920.0,45.86505126953125,1.2599999904632568,5.633802890777588,11.764705657958984,1.6689473390579224,6.575104236602783,272.15625,-0.018540014245412392,1.546392264491346,02/22/2019 18:00
1,1920.0,45.768882751464844,1.1799999475479126,5.633802890777588,11.764705657958984,1.2550724744796753,6.677449703216553,270.75,-0.022641141149646642,1.5405474657888825,02/22/2019 18:30
1,1920.0,44.93488311767578,1.2699999809265137,5.882352828979492,12.5,1.2997775077819824,6.9183268547058105,269.34375,0.00808411270983151,1.5458860512606865,02/22/2019 19:00
1,1920.0,44.651634216308594,1.2599999904632568,5.970149040222168,12.5,1.286844253540039,6.958516597747803,269.34375,-0.02391124004575656,1.545890910783141,02/22/2019 19:30
1,1920.0,43.48017883300781,1.25,5.970149040222168,13.333333015441895,1.4150899648666382,6.890964508056641,260.90625,0.010839399416280506,1.5449132992570218,02/22/2019 20:00
1,1920.0,43.15671920776367,1.3300000429153442,6.060606002807617,12.5,1.1998459100723267,6.868595123291016,269.34375,-0.02816595551527751,1.5496429002246659,02/22/2019 20:30
1,1920.0,44.37538146972656,1.309999942779541,6.25,12.5,1.6857209205627441,7.130105495452881,273.5625,-0.03642604684806552,1.5488266172434084,02/22/2019 21:00
1,1920.0,44.38412094116211,1.2699999809265137,6.060606002807617,11.764705657958984,1.5639169216156006,6.871834754943848,270.75,-0.01285340609931513,1.5458872559048287,02/22/2019 21:30
1,1920.0,44.861446380615234,1.2100000381469727,6.060606002807617,11.764705657958984,1.211904764175415,6.770687103271484,273.5625,-0.015391938337534935,1.5430280970937218,02/22/2019 22:00
1,1920.0,45.57655715942383,1.25,6.153846263885498,11.764705657958984,1.2997775077819824,6.894859790802002,274.96875,-0.001549025642243933,1.545188745050852,02/22/2019 22:30
1,1920.0,42.67414855957031,1.309999942779541,6.25,11.764705657958984,1.3194215297698975,7.006885051727295,284.8125,0.025021398950384292,1.5497163750824832,02/22/2019 23:00
1,1920.0,42.119895935058594,1.2100000381469727,5.882352828979492,10.526315689086914,1.1998459100723267,6.665735244750977,282.0,0.02722340662092826,1.5420179816895399,02/22/2019 23:30
1,1920.0,37.341407775878906,1.2300000190734863,5.333333492279053,9.876543045043945,1.1413285732269287,6.180853843688965,276.375,-0.0029146842673194425,1.5444827702230026,02/23/2019 00:00
1,1920.0,36.621055603027344,1.2300000190734863,4.761904716491699,11.11111068725586,0.7536652088165283,5.474618911743164,277.78125,0.02569700848191256,1.5450233118015408,02/23/2019 00:30
1,1920.0,37.04942321777344,1.340000033378601,4.494381904602051,9.090909004211426,0.7350574731826782,5.090346336364746,270.75,0.04738822258795961,1.5530366694974218,02/23/2019 01:00
1,1920.0,38.63525390625,1.340000033378601,4.301075458526611,13.333333015441895,0.824641227722168,4.794384002685547,239.8125,0.043771557457536255,1.5543728631786713,02/23/2019 01:30
1,1920.0,39.5164680480957,1.3600000143051147,4.210526466369629,11.764705657958984,0.8329291939735413,4.689589500427246,265.125,0.06608502214308079,1.5586879959346938,02/23/2019 02:00
1,1920.0,37.55472183227539,1.3600000143051147,4.210526466369629,13.333333015441895,0.648685872554779,4.6559247970581055,242.625,0.06604793939016598,1.5570778096524727,02/23/2019 02:30
1,1920.0,37.614166259765625,1.4600000381469727,4.395604133605957,4.34782600402832,0.9297803044319153,4.838662147521973,286.21875,0.09012674249430898,1.567960311550867,02/23/2019 03:00
1,1920.0,38.86429977416992,1.3300000429153442,4.1666669845581055,5.55555534362793,0.7499062418937683,4.638542175292969,274.96875,0.09460116864669423,1.5603655852748974,02/23/2019 03:30
1,1920.0,39.537452697753906,1.440000057220459,4.301075458526611,5.882352828979492,0.8413004875183105,4.773776531219482,273.5625,0.10302044367580784,1.5686483530475774,02/23/2019 04:00
1,1920.0,39.11432647705078,1.340000033378601,4.210526466369629,5.55555534362793,0.6887980103492737,4.7326436042785645,273.5625,0.06392022477155386,1.5589013524648458,02/23/2019 04:30
1,1920.0,37.04941940307617,1.350000023841858,4.395604133605957,5.882352828979492,0.6992081999778748,4.886880874633789,272.15625,0.06281715600978004,1.5586748329547357,02/23/2019 05:00
1,1920.0,36.447959899902344,1.2899999618530273,4.34782600402832,11.11111068725586,0.648685872554779,4.9137983322143555,272.15625,0.059143228658567665,1.5529475611547552,02/23/2019 05:30
1,1920.0,37.92888641357422,1.2400000095367432,4.44444465637207,11.11111068725586,0.9344409704208374,5.088699817657471,267.9375,0.05135416277214362,1.5496795504089194,02/23/2019 06:00
1,1920.0,38.5810546875,1.2000000476837158,4.44444465637207,12.5,0.5077294707298279,5.004848480224609,231.375,0.03961745847621351,1.5468502516465759,02/23/2019 06:30
1,1920.0,37.782020568847656,1.0800000429153442,4.494381904602051,11.764705657958984,0.7461659908294678,5.134278297424316,269.34375,0.026801466589145843,1.5370789037203998,02/23/2019 07:00
1,1920.0,37.7313117980957,1.1100000143051147,4.878048896789551,15.384615898132324,0.9205285906791687,5.481039524078369,193.40625,-0.004655519143056896,1.5377923999148202,02/23/2019 07:30
1,1920.0,39.042640686035156,1.0399999618530273,4.878048896789551,14.285714149475098,0.5611275434494019,5.540276527404785,214.5,-0.007059728711935519,1.5346362447205977,02/23/2019 08:00
1,1920.0,39.16852951049805,0.9599999785423279,4.878048896789551,13.333333015441895,0.5284503102302551,5.526620864868164,241.21875,-0.014336214863064866,1.5288807291276145,02/23/2019 08:30
